1965,14569,"NY"
1967,21236,"MD"
1968,8070,"NJ"
1969,4330,"ME"
1971,4965,"ME"
1972,16601,"PA"
1977,12866,"NY"
1978,3301,"NH"
1980,15601,"PA"
1981,27609,"NC"
1982,3461,"NH"
1986,18337,"PA"
1988,19055,"PA"
2002,26508,"WV"
2006,14020,"NY"
2007,7416,"NJ"
2008,24202,"VA"
2010,13669,"NY"
2011,13502,"NY"
2013,2571,"MA"
2014,12534,"NY"
2015,18974,"PA"
2022,2081,"MA"
2023,12550,"NY"
2025,8332,"NJ"
2027,8330,"NJ"
2028,14094,"NY"
2034,12804,"NY"
2037,1462,"MA"
2039,13815,"NY"
2042,2322,"MA"
2045,2338,"MA"
2046,16830,"PA"
2048,3801,"NH"
2052,12043,"NY"
2053,3784,"NH"
2054,22701,"VA"
2055,28262,"NC"
2056,27707,"NC"
2057,1905,"MA"
2058,3079,"NH"
2059,3860,"NH"
2060,4976,"ME"
2061,19148,"PA"
2062,12010,"NY"
2063,18052,"PA"
2064,6790,"CT"
2069,12205,"NY"
2070,4005,"ME"
2072,1440,"MA"
2073,11953,"NY"
2074,1532,"MA"
2075,2747,"MA"
2076,14760,"NY"
2078,23805,"VA"
2079,6484,"CT"
2080,14141,"NY"
2081,19341,"PA"
2082,13057,"NY"
2083,18235,"PA"
2084,1085,"MA"
2085,8540,"NJ"
2086,6360,"CT"
2090,4619,"ME"
2092,4270,"ME"
2093,1923,"MA"
2096,17870,"PA"
2098,2771,"MA"
2102,7731,"NJ"
2105,22315,"VA"
2109,6340,"CT"
2112,17408,"PA"
2113,4062,"ME"
2117,18840,"PA"
2119,14226,"NY"
2121,29206,"SC"
2126,5495,"VT"
2127,2896,"RI"
2129,1201,"MA"
2131,16801,"PA"
2132,2351,"MA"
2133,19438,"PA"
2134,6405,"CT"
2135,21704,"MD"
2136,13440,"NY"
2143,25705,"WV"
2144,3110,"NH"
2146,27518,"NC"
2150,21228,"MD"
2151,18045,"PA"
2155,27536,"NC"
2157,2852,"RI"
2158,22306,"VA"
2159,18202,"PA"
2160,13820,"NY"
2161,8037,"NJ"
2162,1583,"MA"
2166,12303,"NY"
2169,21613,"MD"
2172,19464,"PA"
2176,16509,"PA"
2177,21060,"MD"
2179,6088,"CT"
2180,15122,"PA"
2181,6770,"CT"
2182,2816,"RI"
2183,16101,"PA"
2184,13350,"NY"
2185,11720,"NY"
2187,5201,"VT"
2188,21117,"MD"
2190,8822,"NJ"
2193,6416,"CT"
2194,15275,"PA"
2196,23227,"VA"
2203,24012,"VA"
2210,15701,"PA"
2216,1364,"MA"
2217,3867,"NH"
2218,14843,"NY"
2220,5478,"VT"
2221,17602,"PA"
2224,24151,"VA"
2226,17522,"PA"
2227,2360,"MA"
2228,2169,"MA"
2230,29412,"SC"
2232,12414,"NY"
2233,14221,"NY"
2238,20876,"MD"
2240,18344,"PA"
2243,18301,"PA"
2244,2760,"MA"
2247,6385,"CT"
2248,2888,"RI"
2249,12180,"NY"
2250,6492,"CT"
2253,3276,"NH"
2258,1082,"MA"
2263,3801,"NH"
2266,21043,"MD"
2269,14075,"NY"
2271,27513,"NC"
2272,3103,"NH"
2274,19971,"DE"
2278,12883,"NY"
2280,15012,"PA"
2287,21222,"MD"
2288,21784,"MD"
2290,20186,"VA"
2291,22554,"VA"
2294,28779,"NC"
2297,13421,"NY"
2299,19440,"PA"
2300,18951,"PA"
2310,19973,"DE"
2317,27103,"NC"
2321,26726,"WV"
2325,18431,"PA"
2328,17866,"PA"
2339,8865,"NJ"
2340,28607,"NC"
2342,7840,"NJ"
2343,15650,"PA"
2346,12401,"NY"
2353,21851,"MD"
2356,8691,"NJ"
2359,17361,"PA"
2360,22405,"VA"
2366,17751,"PA"
2367,10547,"NY"
2369,23456,"VA"
2370,5701,"VT"
2373,17970,"PA"
2377,16214,"PA"
2385,18640,"PA"
2386,12701,"NY"
2388,21771,"MD"
2394,19720,"DE"
2395,21811,"MD"
2399,16506,"PA"
2401,22835,"VA"
2402,24572,"VA"
2403,25414,"WV"
2407,7852,"NJ"
2409,17013,"PA"
2413,21030,"MD"
2414,28328,"NC"
2415,13031,"NY"
2416,8809,"NJ"
2418,11553,"NY"
2419,6614,"CT"
2420,15137,"PA"
2421,14225,"NY"
2429,25313,"WV"
2430,16319,"PA"
2433,7860,"NJ"
2439,15044,"PA"
2442,25601,"WV"
2443,19560,"PA"
2456,15666,"PA"
2457,1588,"MA"
2461,8854,"NJ"
2462,3581,"NH"
2465,10950,"NY"
2466,3249,"NH"
2468,18106,"PA"
2470,23824,"VA"
2472,22664,"VA"
2473,24134,"VA"
2477,1970,"MA"
2478,19154,"PA"
2480,8835,"NJ"
2483,4105,"ME"
2484,1864,"MA"
2485,24426,"VA"
2488,15931,"PA"
2490,15767,"PA"
2497,16125,"PA"
2501,5602,"VT"
2502,1035,"MA"
2503,3561,"NH"
2506,26155,"WV"
2515,26836,"WV"
2518,29505,"SC"
2522,27317,"NC"
2523,23851,"VA"
2535,6010,"CT"
2545,27886,"NC"
2557,2886,"RI"
2561,28777,"NC"
2566,21701,"MD"
2568,3264,"NH"
2569,24141,"VA"
2571,24637,"VA"
2580,28461,"NC"
2590,14564,"NY"
2592,19947,"DE"
2595,25570,"WV"
2596,27284,"NC"
2600,20735,"MD"
2601,23005,"VA"
2602,1566,"MA"
2605,29316,"SC"
2606,23112,"VA"
2607,22801,"VA"
2608,23847,"VA"
2609,25276,"WV"
2610,26201,"WV"
2622,23225,"VA"
2623,8857,"NJ"
2624,26101,"WV"
2628,19022,"PA"
2631,26354,"WV"
2635,27526,"NC"
2637,8048,"NJ"
2641,27344,"NC"
2642,12065,"NY"
2644,25260,"WV"
2646,26041,"WV"
2647,21074,"MD"
2648,6351,"CT"
2649,20646,"MD"
2655,14624,"NY"
2666,12302,"NY"
2667,8077,"NJ"
2678,2840,"RI"
2681,17078,"PA"
2686,21550,"MD"
2687,6001,"CT"
2688,6067,"CT"
2689,1060,"MA"
2690,1824,"MA"
2691,2301,"MA"
2692,1701,"MA"
2693,10901,"NY"
2695,11901,"NY"
2696,16407,"PA"
2697,27209,"NC"
2699,6475,"CT"
2700,6489,"CT"
2701,13036,"NY"
2704,11733,"NY"
2706,11554,"NY"
2709,11749,"NY"
2718,29445,"SC"
2719,28348,"NC"
2722,21826,"MD"
2727,24739,"WV"
2733,19365,"PA"
2739,2777,"MA"
2740,6851,"CT"
2747,6111,"CT"
2750,1453,"MA"
2771,14870,"NY"
2789,20011,"DC"
2816,20169,"VA"
2818,8816,"NJ"
2839,1906,"MA"
2869,23666,"VA"
2872,23601,"VA"
2874,7608,"NJ"
2888,27517,"NC"
2898,2188,"MA"
2909,8234,"NJ"
2911,23456,"VA"
2912,23435,"VA"
2913,26501,"WV"
2915,23188,"VA"
2921,15626,"PA"
2926,14891,"NY"
2933,7728,"NJ"
2934,15010,"PA"
2939,24012,"VA"
2943,19061,"PA"
2944,16412,"PA"
2951,23693,"VA"
2953,8520,"NJ"
2954,4257,"ME"
2958,24382,"VA"
2966,14621,"NY"
2967,16421,"PA"
2977,7836,"NJ"
2978,7083,"NJ"
2980,28694,"NC"
2985,23320,"VA"
2988,2904,"RI"
2989,27320,"NC"
2990,27027,"NC"
2991,24614,"VA"
3008,13676,"NY"
3010,13069,"NY"
3011,23322,"VA"
3012,8242,"NJ"
3013,12953,"NY"
3014,8360,"NJ"
3016,29302,"SC"
3024,22603,"VA"
3037,29418,"SC"
3041,28208,"NC"
3066,1524,"MA"
3067,28314,"NC"
3069,17023,"PA"
3075,8096,"NJ"
3076,11590,"NY"
3087,28311,"NC"
3091,7457,"NJ"
3094,16365,"PA"
3100,28348,"NC"
3110,7036,"NJ"
3117,19403,"PA"
3121,24266,"VA"
3128,21076,"MD"
3132,21237,"MD"
3133,1844,"MA"
3134,21220,"MD"
3140,19520,"PA"
3142,27360,"NC"
3143,28601,"NC"
3153,16701,"PA"
3157,7094,"NJ"
3171,3042,"NH"
3175,6810,"CT"
3177,6854,"CT"
3178,6776,"CT"
3179,3431,"NH"
3180,6437,"CT"
3181,6514,"CT"
3182,6705,"CT"
3183,2721,"MA"
3184,19348,"PA"
3185,2536,"MA"
3186,19090,"PA"
3187,18020,"PA"
3188,19401,"PA"
3189,7663,"NJ"
3198,20110,"VA"
3200,12077,"NY"
3214,7927,"NJ"
3215,22026,"VA"
3216,28304,"NC"
3217,28304,"NC"
3222,24551,"VA"
3223,14411,"NY"
3225,24502,"VA"
3229,27217,"NC"
3232,24013,"VA"
3238,27127,"NC"
3241,24019,"VA"
3249,17268,"PA"
3251,18252,"PA"
3253,20166,"VA"
3255,29501,"SC"
3256,29445,"SC"
3258,23322,"VA"
3267,27405,"NC"
3270,28079,"NC"
3273,28365,"NC"
3281,21227,"MD"
3283,29115,"SC"
3284,29456,"SC"
3298,15065,"PA"
3320,24517,"VA"
3324,24263,"VA"
3325,24171,"VA"
3328,8094,"NJ"
3330,21047,"MD"
3339,7047,"NJ"
3345,21133,"MD"
3346,19709,"DE"
3347,6516,"CT"
3352,18041,"PA"
3359,28532,"NC"
3360,8087,"NJ"
3365,23707,"VA"
3367,15084,"PA"
3370,14502,"NY"
3371,21629,"MD"
3387,28540,"NC"
3389,23229,"VA"
3394,23005,"VA"
3400,23227,"VA"
3403,27502,"NC"
3404,23234,"VA"
3406,29445,"SC"
3429,23462,"VA"
3431,28411,"NC"
3451,27560,"NC"
3456,5829,"VT"
3457,8857,"NJ"
3459,28227,"NC"
3460,27519,"NC"
3477,11756,"NY"
3481,23230,"VA"
3503,23453,"VA"
3504,28613,"NC"
3518,27560,"NC"
3530,22406,"VA"
3534,28451,"NC"
3536,28037,"NC"
3537,18517,"PA"
3539,25526,"WV"
3544,25015,"WV"
3560,28787,"NC"
3569,16635,"PA"
3570,22482,"VA"
3585,26537,"WV"
3589,29210,"SC"
3590,23418,"VA"
3593,1607,"MA"
3596,3785,"NH"
3597,22980,"VA"
3604,12804,"NY"
3605,28630,"NC"
3608,17319,"PA"
3609,29466,"SC"
3618,25404,"WV"
3619,29070,"SC"
3625,28803,"NC"
3626,28115,"NC"
3630,28658,"NC"
3632,29063,"SC"
3642,27856,"NC"
3643,8083,"NJ"
3645,29512,"SC"
3646,27540,"NC"
3659,23832,"VA"
3668,27265,"NC"
3669,27616,"NC"
3674,27597,"NC"
3675,29203,"SC"
3676,23284,"VA"
3679,15417,"PA"
3685,22602,"VA"
3689,29073,"SC"
3701,27893,"NC"
3711,27530,"NC"
3714,12458,"NY"
3717,28027,"NC"
3731,14120,"NY"
3732,28021,"NC"
3747,19526,"PA"
3748,23605,"VA"
3756,24522,"VA"
3758,22968,"VA"
3762,15005,"PA"
3767,29526,"SC"
3778,22942,"VA"
3781,19406,"PA"
3788,15108,"PA"
3789,24501,"VA"
3804,28226,"NC"
3810,8619,"NJ"
3812,27265,"NC"
3813,27407,"NC"
3820,14043,"NY"
3829,19934,"DE"
3831,15106,"PA"
3833,27520,"NC"
3836,8106,"NJ"
3853,28270,"NC"
3858,4412,"ME"
3859,7005,"NJ"
3867,26059,"WV"
3868,28012,"NC"
3876,6106,"CT"
3881,19124,"PA"
3884,22630,"VA"
3892,7069,"NJ"
3895,27617,"NC"
3902,20784,"MD"
3904,19114,"PA"
3905,19053,"PA"
3908,22980,"VA"
3919,7753,"NJ"
3944,7866,"NJ"
3961,8817,"NJ"
3963,11725,"NY"
3964,17601,"PA"
3980,22015,"VA"
3982,21045,"MD"
3984,19095,"PA"
3988,19505,"PA"
3992,14850,"NY"
3993,15642,"PA"
3994,13039,"NY"
4003,27587,"NC"
4004,23322,"VA"
4022,1020,"MA"
4025,29483,"SC"
4028,7095,"NJ"
4029,14616,"NY"
4034,29170,"SC"
4035,6460,"CT"
4037,11581,"NY"
4038,27610,"NC"
4039,25504,"WV"
4041,28052,"NC"
4043,11735,"NY"
4059,29210,"SC"
4061,25801,"WV"
4065,27406,"NC"
4078,15238,"PA"
4081,21286,"MD"
4082,22407,"VA"
4083,8002,"NJ"
4084,20754,"MD"
4085,27302,"NC"
4094,15717,"PA"
4095,17257,"PA"
4097,16354,"PA"
4112,15425,"PA"
4113,29033,"SC"
4114,2339,"MA"
4115,15102,"PA"
4116,29150,"SC"
4118,8302,"NJ"
4120,21122,"MD"
4126,27406,"NC"
4140,8734,"NJ"
4161,6513,"CT"
4168,16504,"PA"
4170,7032,"NJ"
4171,15370,"PA"
4173,2767,"MA"
4175,21901,"MD"
4177,19808,"DE"
4189,16652,"PA"
4193,8096,"NJ"
4198,28216,"NC"
4202,23505,"VA"
4203,28372,"NC"
4208,13637,"NY"
4209,19036,"PA"
4210,17331,"PA"
4212,13367,"NY"
4249,18976,"PA"
4296,22508,"VA"
4299,13790,"NY"
4307,27529,"NC"
4310,28097,"NC"
4313,7026,"NJ"
4314,23188,"VA"
4315,23518,"VA"
4327,22306,"VA"
4331,6234,"CT"
4337,22485,"VA"
4338,28376,"NC"
4343,19363,"PA"
4365,24540,"VA"
4379,27858,"NC"
4382,23139,"VA"
4390,7002,"NJ"
4397,19064,"PA"
4398,22030,"VA"
4401,28078,"NC"
4402,17011,"PA"
4407,19137,"PA"
4420,23451,"VA"
4428,20001,"DC"
4432,22182,"VA"
4441,20011,"DC"
4443,20151,"VA"
4468,27410,"NC"
4469,29485,"SC"
4474,23464,"VA"
4475,28262,"NC"
4476,27012,"NC"
4477,27106,"NC"
4478,27103,"NC"
4498,23452,"VA"
4504,28027,"NC"
4512,23502,"VA"
4513,27021,"NC"
4515,27284,"NC"
4517,27104,"NC"
4522,28306,"NC"
4531,22556,"VA"
4532,22853,"VA"
4533,26601,"WV"
4535,28326,"NC"
4547,28574,"NC"
4548,28034,"NC"
4554,28054,"NC"
4557,23223,"VA"
4559,28546,"NC"
4561,28086,"NC"
4563,28443,"NC"
4565,22801,"VA"
4566,23234,"VA"
4568,28173,"NC"
4570,28570,"NC"
4572,29532,"SC"
4573,27263,"NC"
4574,27295,"NC"
4576,28563,"NC"
4578,28358,"NC"
4579,27834,"NC"
4584,28590,"NC"
4589,28529,"NC"
4606,28638,"NC"
4616,28655,"NC"
4617,28602,"NC"
4622,28384,"NC"
4623,27858,"NC"
4625,27534,"NC"
4626,27534,"NC"
