151,24211
617,24219
977,24333
1192,24112
1233,24073
1242,24273
1244,24014
1250,24153
1276,24450
1278,24354
1283,24401
1285,24592
1287,24502
1341,24523
1343,22601
1361,23834
1407,24540
1431,23901
1460,23060
1464,23111
1467,23831
1568,23666
1590,24084
1619,23321
1624,23434
1625,23452
1659,22801
1663,22560
1692,23061
1695,24605
1707,23602
1714,22901
1746,23502
1759,20109
1761,22401
1773,23320
1785,22192
1834,20176
1865,23970
1897,23113
1943,22033
1962,20166
2008,24202
2054,22701
2078,23805
2105,22315
2158,22306
2196,23227
2203,24012
2224,24151
2290,20186
2291,22554
2360,22405
2369,23456
2401,22835
2402,24572
2470,23824
2472,22664
2473,24134
2485,24426
2523,23851
2569,24141
2571,24637
2601,23005
2606,23112
2607,22801
2608,23847
2622,23225
2816,20169
2869,23666
2872,23601
2911,23456
2912,23435
2915,23188
2939,24012
2951,23693
2958,24382
2985,23320
2991,24614
3011,23322
3024,22603
3121,24266
3198,20110
3215,22026
3222,24551
3225,24502
3232,24013
3241,24019
3253,20166
3258,23322
3320,24517
3324,24263
3325,24171
3365,23707
3389,23229
3394,23005
3400,23227
3404,23234
3429,23462
3481,23230
3503,23453
3530,22406
3570,22482
3590,23418
3597,22980
3659,23832
3676,23284
3685,22602
3748,23605
3756,24522
3758,22968
3778,22942
3789,24501
3884,22630
3908,22980
3980,22015
4004,23322
4082,22407
4202,23505
4296,22508
4314,23188
4315,23518
4327,22306
4337,22485
4365,24540
4382,23139
4398,22030
4420,23451
4432,22182
4443,20151
4474,23464
4498,23452
4512,23502
4531,22556
4532,22853
4557,23223
4565,22801
4566,23234
