0,33.596146,-111.978633
1,28.504964,-81.31284
1,33.478722,-112.000982
2,33.143498,-94.397282
3,41.238458,-75.858654
4,29.894378,-90.063157
5,39.359859,-85.474983
5,37.230004,-107.865779
6,40.029557,-85.0772931
6,33.5432197,-76.241112
7,36.02823,-78.843746
7,33.609159,-112.21834
8,37.117108,-88.261654
9,35.490376,-97.763836
10,37.133514,-94.478384
11,34.0463802,-85.239825
12,34.9198793,-78.7374441
12,41.1281024,-120.4191493
13,41.551962,-73.419723
14,39.019833,-80.4149
14,34.588891,-86.981859
15,30.483114,-97.669778
15,42.648099,-84.077745
16,40.992839,-97.61503
16,38.785465,-74.311823
17,44.627025,-123.051328
17,47.865754,-121.972124
18,42.209328,-88.282838
19,42.56033,-113.789812
19,30.436819,-88.891715
20,32.596094,-93.838319
21,38.485575,-82.658168
21,33.757227,-90.712128
22,31.10974,-99.33078
23,45.335366,-118.058396
23,29.4990441,-95.1255913
24,42.882479,-78.694009
25,41.760285,-83.019831
25,36.396561,-111.830402
26,41.7424997,-76.5051024
26,40.7878265,-74.3706537
27,38.880878,-94.758164
27,45.0563683,-93.3162617
28,32.774685,-94.091657
29,40.726907,-73.543756
30,37.138803,-104.523231
30,42.621319,-83.054472
31,35.3331,-97.478135
32,29.778912,-98.724391
32,31.231526,-85.450493
33,36.488342,-81.814048
33,26.610823,-79.733948
34,27.7572296,-82.734284
34,30.395741,-91.160018
35,30.866174,-93.288017
35,26.270825,-81.745551
36,34.959728,-92.435566
36,33.820498,-89.996039
37,35.577077,-82.516228
37,41.9347406,-87.7429913
38,28.389851,-81.248596
39,34.221331,-85.130382
40,47.5229841,-80.199447
40,26.689142,-92.5910689
41,34.7342509,-80.7847582
41,38.957531,-77.002461
42,35.838403,-83.574228
42,35.538043,-97.62107
43,33.717465,-78.856676
43,31.292001,-92.513688
44,34.155229,-101.866919
45,34.02128,-80.952336
45,32.5907686,-96.78663
46,32.551232,-82.972249
47,28.906876,-81.245296
48,41.933426,-112.000982
48,33.478722,-71.350241
49,43.319893,-73.612395
50,39.596322,-110.788467
50,30.37753,-91.06156
51,32.543518,-92.624043
52,43.333921,-71.01322
53,39.977681,-76.671561
54,32.326622,-95.316745
54,26.2874705,-97.9905849
55,30.333624,-95.098051
56,33.964176,-80.938599
57,35.888765,-94.979859
57,30.152304,-95.221042
58,37.511302,-121.943195
59,41.309977,-81.519342
59,39.926499,-75.141376
60,30.403829,-88.958552
61,33.798413,-83.742318
62,39.9756642,-74.2382847
62,37.694458,-120.99185
63,26.671878,-92.616012
63,38.14942,-81.928813
64,27.829339,-80.481738
65,38.704318,-121.33186
66,32.552444,-84.895833
66,38.80882,-94.893071
67,32.8090607,-85.879296
67,39.206333,-83.7177241
68,40.561577,-84.177792
68,32.400301,-83.336257
69,33.917546,-81.529227
69,39.083457,-108.474014
70,35.703382,-81.286787
71,38.309011,-122.283328
72,33.767668,-97.512067
72,35.665621,-117.993504
73,32.534396,-96.815957
74,32.5770666,-97.3388787
75,32.4341545,-81.759548
75,38.5961282,-121.2918143
76,36.24055,-115.224029
77,38.662953,-87.504643
77,41.29143,-73.112949
78,34.775819,-76.872785
79,29.894378,-95.065666
79,35.334147,-80.712497
80,28.631976,-96.627385
81,34.959728,-89.996039
81,32.506142,-84.977565
82,43.173711,-89.246586
83,42.1525,-89.9839444
84,43.066512,-77.357871
84,34.948143,-120.4527076
85,41.5922214,-88.0228929
85,32.084845,-110.776057
86,37.060797,-78.004293
86,36.002186,-79.799652
87,42.033289,-81.293856
87,28.222798,-91.552968
88,28.422051,-97.753283
89,34.726994,-81.641145
90,44.897067,-86.869567
91,34.2801955,-83.8752864
92,41.507494,-87.677404
93,40.736437,-96.598969
93,39.7110384,-86.1191817
94,36.08324,-78.320606
94,40.442519,-79.226641
95,39.496607,-121.57343
96,42.647805,-85.32049
96,27.8943892,-97.3054748
97,34.647258,-86.541605
98,41.43277,-90.155134
98,29.829851,-95.377074
99,44.354549,-89.813333
99,38.002606,-87.575764
100,42.278396,-115.24648
100,36.1231761,-73.750352
101,37.484701,-86.265657
102,42.55141,-83.61331
102,42.513919,-71.994725
103,43.409163,-86.310321
104,40.546574,-74.58374
105,39.808617,-94.811755
105,28.255445,-81.315648
106,36.088885,-83.938663
107,43.907103,-69.90761
108,34.078384,-111.5753437
108,33.413821,-83.921922
109,36.088885,-83.938663
109,30.456509,-88.895194
110,36.829961,-76.418107
111,35.386354,-76.95532
112,33.872491,-118.061727
112,33.039071,-112.014193
113,35.144689,-75.398584
113,40.083475,-76.835794
114,38.580049,-92.219907
114,37.22725,-96.992729
115,40.657293,-83.583847
116,44.27772,-83.504371
117,47.491452,-111.218821
118,32.745312,-104.754675
118,40.422824,-96.445649
119,34.667147,-92.377089
119,41.407877,-73.412984
120,30.403829,-88.958552
121,28.612495,-81.454305
122,36.948807,-86.433446
122,38.752864,-82.925293
123,44.411593,-88.743987
124,34.424199,-82.256481
125,33.459558,-112.395288
125,39.0747105,-94.6559528
126,39.823698,-92.511312
126,44.07697,-76.975137
127,36.946462,-93.714993
128,30.477426,-72.573946
128,42.172343,-81.638694
129,27.608819,-80.728675
129,32.211604,-81.517586
130,34.630698,-78.6199
131,43.548914,-116.569909
132,40.992839,-74.311823
133,35.0545697,-77.396567
133,38.854186,-79.0640008
134,31.811007,-96.457539
135,46.143162,-67.842502
136,39.853829,-86.084443
137,41.396587,-89.462832
137,33.935634,-84.730256
138,32.227804,-105.054716
138,40.586243,-101.467786
139,32.902041,-96.461769
140,35.513194,-86.452061
140,39.311522,-84.318642
141,29.497881,-98.325083
142,42.55444,-70.968233
142,40.52654,-104.990371
143,33.236372,-87.615269
143,39.486923,-79.733622
144,33.393498,-84.743664
144,32.473542,-99.738532
145,43.192887,-86.266661
146,41.244171,-96.025545
147,33.35103,-111.960968
147,36.7318789,-108.2261788
148,45.6695255,-122.5233909
149,38.36144,-122.692596
149,41.739791,-72.713347
150,38.635584,-121.506013
151,30.527664,-87.271985
151,38.774005,-90.626038
152,39.424718,-80.190933
153,40.404373,-105.046623
153,37.410677,-79.209399
154,41.116058,-74.578954
155,33.63588,-91.80475
156,42.0980861,-71.0567099
157,34.477048,-91.549074
157,30.4098482,-91.0543414
158,32.275089,-76.018944
159,45.7524691,-123.169349
159,44.0459,-87.0827258
160,33.664699,-95.505897
160,39.989348,-81.576671
161,34.247854,-83.456616
161,33.552575,-117.192629
162,36.755728,-80.734093
162,32.425554,-90.411818
163,30.177358,-81.625278
163,33.796641,-111.962216
164,37.971663,-120.365778
165,37.65447,-113.088367
165,43.179211,-87.988185
166,33.347947,-94.623206
166,35.798588,-96.582282
167,32.211604,-80.728675
168,33.134578,-94.964667
168,42.664048,-95.197118
169,41.551962,-73.419723
170,41.350947,-82.067295
170,29.4878928,-98.5377275
171,33.971139,-83.996583
172,43.817639,-93.286082
172,44.781099,-83.005695
173,37.126268,-113.51802
174,40.978989,-91.541832
174,36.810606,-119.860333
175,26.6309088,-80.0838658
176,39.540389,-95.129139
177,36.050008,-94.201133
177,40.261651,-76.772903
178,31.577418,-80.649858
178,34.250827,-91.462452
179,37.805879,-79.409875
179,64.856378,-147.689549
180,37.400846,-122.109748
181,33.703645,-116.281073
182,37.2458298,-77.3863435
182,42.72877,-84.407025
183,32.385046,-86.184915
183,35.654823,-101.411718
184,30.761862,-89.798245
184,35.140734,-88.229473
185,31.650027,-94.652353
185,27.9870445,-82.7736996
186,26.693816,-80.109045
187,32.882306,-97.15712
188,38.674715,-90.017291
188,35.559783,-77.06361
189,41.34997,-74.733605
189,41.2013398,-73.1187591
190,46.908396,-102.787045
191,43.323635,-76.448689
192,38.954911,-76.23355
193,38.067831,-78.933084
194,32.764623,-97.169284
194,38.78799,-121.2898911
195,42.580217,-84.803637
195,32.275089,-95.310407
196,39.660399,-86.141957
196,29.5744773,-98.5658032
197,37.92381,-90.771606
197,37.515657,-120.847072
198,37.551571,-83.3603119
199,27.679204,-121.760604
200,42.026224,-95.371661
201,28.537096,-93.1993259
202,42.491861,-71.729962
203,28.395378,-80.753116
204,36.324329,-84.171753
204,36.720647,-119.273131
205,43.941269,-90.832911
205,39.624903,-78.835052
206,35.357235,-89.486173
206,32.338638,-79.797888
207,41.052608,-124.190507
207,40.780681,-81.724969
208,40.978989,-91.541832
208,29.4901145,-98.5875885
209,32.97197,-99.799311
210,40.455457,-78.405524
211,36.03112,-83.866358
212,41.477509,-72.810515
213,42.0980861,-71.0567099
214,33.642779,-111.977917
215,42.7277,-71.4225
215,30.3475451,-97.5442106
216,39.733863,-75.618399
217,41.176255,-85.169186
218,32.467307,-90.134679
218,34.050394,-118.085476
219,26.610823,-81.814048
220,40.515671,-80.224153
221,40.341812,-79.946456
221,47.848617,-122.252455
222,42.249781,-84.4345706
223,37.9981886,-103.5931748
223,42.983582,-87.950503
224,29.986171,-91.815233
224,36.810606,-119.860333
225,37.699249,-121.767991
225,38.581143,-77.308069
226,38.994557,-94.713426
227,29.536603,-95.516725
228,33.596282,-123.069674
228,45.522178,-102.361308
229,28.341551,-97.095455
229,32.750915,-81.486378
230,31.843586,-85.171043
231,32.6744478,-114.6015699
